ticker,period,model_key,model,seed,episode,split,control,profit,roi,arr,volatility,sharpe,max_drawdown,violations
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,29,train,0.23782688525533216,2712.7055899999987,271.2705589999999,15.702382323854414,22.467657093079826,0.678231464519265,54.63781672341509,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,29,test,0.23782688525533216,-180.60394999999983,-18.060394999999982,-9.560404491824947,39.10768356849966,-0.11319331896675906,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,30,train,0.22593554099256555,2724.233749999999,272.4233749999999,15.742272697677073,22.478116939856047,0.6795655021726595,54.615295364895914,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,30,test,0.22593554099256555,-180.60394999999983,-18.060394999999982,-9.560404491824947,39.10768356849966,-0.11319331896675906,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,31,train,0.21463876394293727,2725.152149999999,272.5152149999999,15.745445874036768,22.44649285064164,0.6803309973628349,54.55267787095139,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,31,test,0.21463876394293727,-178.91770999999994,-17.891770999999995,-9.46655875834923,39.10172244886851,-0.1106120276413349,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,32,train,0.2039068257457904,2701.820809999999,270.18208099999987,15.664617034829242,22.49171087840068,0.6762810785768013,54.57217201207734,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,32,test,0.2039068257457904,-173.25785999999982,-17.325785999999983,-9.15226255444097,39.25211124537631,-0.09983031744686227,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,33,train,0.19371148445850087,2683.891649999999,268.38916499999993,15.602195196495261,22.505684990872307,0.6735821034214962,54.68786943039321,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,33,test,0.19371148445850087,-173.25785999999982,-17.325785999999983,-9.15226255444097,39.25211124537631,-0.09983031744686227,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,34,train,0.18402591023557582,2671.6172699999997,267.161727,15.559305043924642,22.47436436940646,0.6725380984023421,54.57872283544866,15
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,34,test,0.18402591023557582,-173.25785999999982,-17.325785999999983,-9.15226255444097,39.25211124537631,-0.09983031744686227,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,35,train,0.174824614723797,2671.6172699999997,267.161727,15.559305043924642,22.47436436940646,0.6725380984023421,54.57872283544866,15
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,35,test,0.174824614723797,-173.25785999999982,-17.325785999999983,-9.15226255444097,39.25211124537631,-0.09983031744686227,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,36,train,0.16608338398760716,2601.9625499999997,260.19625499999995,15.313470432017052,22.414578191347296,0.6641464399915729,54.50204418303696,15
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,36,test,0.16608338398760716,-173.25785999999982,-17.325785999999983,-9.15226255444097,39.25211124537631,-0.09983031744686227,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,37,train,0.1577792147882268,2601.9821799999995,260.19821799999994,15.313540305911278,22.414794220220227,0.6641449375158351,54.4980931238463,15
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,37,test,0.1577792147882268,-173.25785999999982,-17.325785999999983,-9.15226255444097,39.25211124537631,-0.09983031744686227,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,38,train,0.14989025404881545,2630.39076,263.03907599999997,15.414309036608964,22.453698742767493,0.6673081797025358,54.642746225560636,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,38,test,0.14989025404881545,-173.32494999999983,-17.332494999999984,-9.15598186311719,39.25267978247039,-0.0999277586516191,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,39,train,0.14239574134637467,2602.3164199999997,260.23164199999997,15.314729996731558,22.45564890280283,0.663393845018995,54.58484095997257,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,39,test,0.14239574134637467,-173.35199999999975,-17.335199999999976,-9.15748149254335,39.25289290296871,-0.09996725069591093,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,40,train,0.13527595427905592,2576.06234,257.606234,15.220981263662914,22.464974881677254,0.6595619721518233,54.7056239197475,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,40,test,0.13527595427905592,-172.76086999999984,-17.276086999999983,-9.124715277060357,39.24187800333822,-0.09918521754381364,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,41,train,0.12851215656510312,2576.57581,257.657581,15.222820631985922,22.473624334043198,0.659467555043726,54.746699985261685,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,41,test,0.12851215656510312,-172.76086999999984,-17.276086999999983,-9.124715277060357,39.24187800333822,-0.09918521754381364,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,42,train,0.12208654873684796,2576.4157099999993,257.6415709999999,15.222247141932588,22.374610805990073,0.6613679962226581,54.57463899479343,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,42,test,0.12208654873684796,-172.76086999999984,-17.276086999999983,-9.124715277060357,39.24187800333822,-0.09918521754381364,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,43,train,0.11598222130000556,2551.14148,255.11414799999997,15.131425570475866,22.420674516765057,0.6569226539659313,54.631202622103345,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,43,test,0.11598222130000556,-172.76086999999984,-17.276086999999983,-9.124715277060357,39.24187800333822,-0.09918521754381364,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,44,train,0.11018311023500528,2548.75609,254.875609,15.12282415685171,22.377546845890063,0.6574177392761202,54.524006431381125,15
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,44,test,0.11018311023500528,-172.76086999999984,-17.276086999999983,-9.124715277060357,39.24187800333822,-0.09918521754381364,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,45,train,0.10467395472325501,2550.4003099999995,255.04003099999997,15.128753555575392,22.419211503837957,0.6568472748469575,54.60953598768472,15
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,45,test,0.10467395472325501,-172.76086999999984,-17.276086999999983,-9.124715277060357,39.24187800333822,-0.09918521754381364,68.33010363847293,18
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,1,train,1.0,443.4111799999989,44.34111799999989,4.165076548016922,7.695166338237384,0.31342752736801005,17.189856972731697,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,1,test,1.0,-263.5194600000001,-26.35194600000001,-14.299307434336095,33.62134505580125,-0.35151693519565613,60.154679500589005,17
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,2,train,0.95,482.48403999999846,48.248403999999844,4.474885724461974,7.270944588239924,0.3685484302774183,14.85381377856758,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,2,test,0.95,-263.5194600000001,-26.35194600000001,-14.299307434336095,33.62134505580125,-0.35151693519565613,60.154679500589005,17
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,3,train,0.9025,484.76294999999845,48.476294999999844,4.4927303483795145,7.352998199260148,0.3675992632480186,14.876333022731519,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,3,test,0.9025,-244.18145000000015,-24.418145000000017,-13.171360601671022,33.06565137427942,-0.323417033035929,58.94196494437982,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,4,train,0.8573749999999999,491.7450599999986,49.174505999999866,4.547251450631773,7.344864728794925,0.3750925103311908,14.834981348973269,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,4,test,0.8573749999999999,-247.9676599999999,-24.79676599999999,-13.391066556272857,33.08917324317575,-0.3306281830169109,58.94196494437982,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,5,train,0.8145062499999999,512.1038699999992,51.210386999999926,4.704942026679815,7.3543981641774305,0.39537176705429805,14.821781798618252,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,5,test,0.8145062499999999,-249.73388999999975,-24.973388999999973,-13.493744702476263,33.29424570508445,-0.33008849947186997,59.45646076762912,17
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,6,train,0.7737809374999998,513.4305199999992,51.34305199999992,4.715152067918149,7.36667923168412,0.39616984875007377,14.806822472262372,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,6,test,0.7737809374999998,-254.5859999999999,-25.458599999999993,-13.776435735727777,33.135507948991254,-0.3431508544527609,59.3370416772312,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,7,train,0.7350918906249998,479.3026399999985,47.93026399999985,4.449933483725621,7.403581453938022,0.36000787081296426,14.910701096052357,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,7,test,0.7350918906249998,-249.86445000000003,-24.986445000000003,-13.5013394389357,33.25794075032568,-0.33107712097618913,59.370226702682174,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,8,train,0.6983372960937497,493.65487999999846,49.36548799999984,4.56212512721208,7.279095615474746,0.3797912170211253,15.030217177411942,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,8,test,0.6983372960937497,-247.65744999999993,-24.765744999999992,-13.373045126315741,33.249896474361215,-0.32676994256429776,59.370226702682174,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,9,train,0.6634204312890623,492.3579499999985,49.23579499999985,4.5520264807423105,7.375005270839549,0.374475240470554,14.879834706237588,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,9,test,0.6634204312890623,-244.59646999999995,-24.459646999999997,-13.195416702106222,33.11396062647772,-0.323288035107352,59.104281261895274,16
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,10,train,0.6302494097246091,489.6511399999986,48.96511399999986,4.530924540008363,7.416218543291856,0.3700565094566976,14.883646183771479,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,10,test,0.6302494097246091,-268.13198,-26.813198,-14.570506660582339,33.59930431793345,-0.3613940139155075,60.55670604900699,17
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,11,train,0.5987369392383787,482.70024999999805,48.270024999999805,4.476579767186295,7.3820489357529535,0.36432117004137154,14.693474526505918,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,11,test,0.5987369392383787,-268.6554699999999,-26.86554699999999,-14.60133939857574,33.34190345150778,-0.36781495922109303,60.41937037659674,17
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,12,train,0.5688000922764597,469.3719599999986,46.93719599999986,4.3717375485235355,7.3123447260748815,0.3532545881059934,14.72580606886652,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,12,test,0.5688000922764597,-226.39372000000003,-22.639372,-12.146399458640422,33.163807595652926,-0.28594503154270934,59.57387170552008,17
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,13,train,0.5403600876626367,464.35651999999936,46.43565199999994,4.332066401659884,7.375558988162566,0.3456585611704654,15.595269666789324,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,13,test,0.5403600876626367,-226.03395999999998,-22.603395999999996,-12.12579059327501,33.14729405120595,-0.28554333521703673,59.54217292695218,17
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,14,train,0.5133420832795048,472.8090899999979,47.280908999999795,4.39885512879894,7.380949936169746,0.3542055544894382,15.542950839818284,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,14,test,0.5133420832795048,-227.3827299999998,-22.73827299999998,-12.203079419857144,33.16832475091307,-0.287812843997808,59.595850970345964,17
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,15,train,0.48767497911552954,483.18971999999803,48.3189719999998,4.480414038227987,7.294037949865338,0.3683478860916388,15.340025388846563,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,15,test,0.48767497911552954,-250.28679,-25.028678999999997,-13.525911642332355,33.16418233266449,-0.33379210878723964,59.595850970345964,17
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,16,train,0.46329123015975304,459.0040199999985,45.90040199999985,4.289595740030028,7.268994113159486,0.34400467800046663,15.414154153467813,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,16,test,0.46329123015975304,-263.36474,-26.336474,-14.290225077348373,32.716340725810745,-0.3699742789445592,59.977001501215355,15
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,17,train,0.44012666865176536,439.05337999999847,43.90533799999985,4.130062878238561,7.211618341821996,0.32475603565298333,15.841349121685038,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,17,test,0.44012666865176536,-263.39228000000026,-26.339228000000027,-14.291841658342818,32.69712181280222,-0.3704404230750813,59.98596282225467,15
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,18,train,0.4181203352191771,429.5487599999981,42.95487599999981,4.053367883553194,7.169225429240981,0.31587902422488895,15.56862254619478,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,18,test,0.4181203352191771,-263.21240000000057,-26.321240000000056,-14.2812833543705,32.69772890792992,-0.3700498586141364,59.98596282225467,15
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,19,train,0.3972143184582182,427.3865499999979,42.738654999999795,4.035857244722574,7.231993715552563,0.3114100697463746,15.53914611541503,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,19,test,0.3972143184582182,-250.09776000000045,-25.009776000000045,-13.51491282233207,32.72714325590953,-0.3421916095105904,59.881005611791274,14
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,20,train,0.37735360253530725,432.4623499999984,43.24623499999984,4.07692637187822,7.2268428091374375,0.317094177287658,15.456451114157591,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,20,test,0.37735360253530725,-250.26013000000046,-25.02601300000005,-13.524360331567031,32.68405951266468,-0.3434251374176564,59.93695650945805,13
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,21,train,0.3584859224085419,436.4978899999985,43.64978899999985,4.10948639033466,7.25384099357674,0.3205341316482065,16.200108545610608,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,21,test,0.3584859224085419,-249.87542000000053,-24.987542000000055,-13.501977598811,32.69467509012686,-0.34241149921619396,59.95137541058363,14
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,22,train,0.3405616262881148,436.70372999999836,43.670372999999834,4.111144992702553,7.226506999130455,0.3216940313928664,16.13024888551027,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,22,test,0.3405616262881148,-255.03093000000035,-25.50309300000004,-13.802403586896029,32.659340242496526,-0.3538071154943897,59.973179516420316,14
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,23,train,0.323533544973709,424.12890999999854,42.41289099999985,4.009430706275441,7.346756986676802,0.30420416884094026,16.26021597414009,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,23,test,0.323533544973709,-249.7440300000003,-24.974403000000027,-13.494334527577212,32.732263170370096,-0.3413659601380999,59.973975363685874,14
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,24,train,0.3073568677250236,446.9986199999994,44.69986199999994,4.193830157235423,6.404580495944521,0.36670863978153473,11.6990348397394,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,24,test,0.3073568677250236,-241.1804400000001,-24.11804400000001,-12.997605342589269,32.57461200633156,-0.3270248231713785,59.59827132811337,13
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,25,train,0.2919890243387724,420.49135999999976,42.049135999999976,3.9798587042734868,6.514742059964708,0.3297698618390697,13.278294642061173,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,25,test,0.2919890243387724,-239.2326599999999,-23.92326599999999,-12.88501313762752,32.55863731003738,-0.32336302165980724,59.582441470116464,13
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,26,train,0.27738957312183377,421.91575000000034,42.191575000000036,3.991446502895446,6.5547646046297166,0.32987300327191943,13.26638954812996,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,26,test,0.27738957312183377,-241.36289999999985,-24.136289999999985,-13.008159848146029,32.56875607582351,-0.3275156947420132,59.582441470116464,13
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,27,train,0.26352009446574204,418.23865000000046,41.82386500000005,3.961511198229628,6.601636736449228,0.32359704833922787,13.297166539155421,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,27,test,0.26352009446574204,-223.20454999999993,-22.320454999999992,-11.963872920371744,32.484399575660426,-0.29241835539072736,58.82886613150752,14
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,28,train,0.2503440897424549,427.00017,42.700017,4.032725667045067,6.6215871058629725,0.3332558723435297,13.210461670824431,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,28,test,0.2503440897424549,-236.80696999999986,-23.680696999999988,-12.744994675206655,32.56514210193545,-0.3183084365391189,59.582441470116464,13
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,29,train,0.23782688525533216,391.6478699999989,39.16478699999989,3.7429586905030288,7.0670093687114175,0.27675735334614227,15.126869289300043,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,29,test,0.23782688525533216,-234.1378500000003,-23.41378500000003,-12.591179247399609,32.37173348443193,-0.3167307978994558,59.275467317985196,12
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,30,train,0.22593554099256555,411.40943999999877,41.14094399999988,3.9057310353996177,7.007870205449457,0.3010706578873403,14.974462513209394,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,30,test,0.22593554099256555,-223.24079000000006,-22.324079000000005,-11.96594496508484,32.46508583859926,-0.2928665924228955,58.76175860404241,14
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,31,train,0.21463876394293727,382.2084999999988,38.220849999999885,3.664482144643122,7.836363672181683,0.24718821857201537,18.152294888330875,0
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,31,test,0.21463876394293727,-237.6045300000003,-23.76045300000003,-12.791007984092662,32.3792393870319,-0.3236145943423352,58.86883139051553,13
HPG,BAD,EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,42,32,train,0.2039068257457904,299.0198999999991,29.901989999999913,2.951487233841643,8.227616880696532,0.1546683807116967,19.812782529208782,0
